,Id,Title,Body,Tags,CreationDate,Y,,
467,34723261,Which typeface in Intellij IDEA for MAC OS X,"I have Windows but I want this typeface.
[PIC][1]


  [1]: http://i.stack.imgur.com/FPEec.png",<macos><intellij-idea><fonts><typeface><jetbrains-ide>,2016-01-11 13:55:30,LQ_EDIT,,
468,34726096,How to get an array values in the dropdown in perl cgi html template,"Please  suggest how to get array values in the dropdown list using html template.

    open (FL, ""<file.txt""); 
    file.txt values are
    count1
    count2
    count3
    count4
    count5

    my @TOTAL = <FL>; 

    foreach $count(@TOTAL)
    {
    $template->param( COUNT => [{name => $count}]); # here I am getting only one value (count1 only)
    }

    I am expecting the values like below , so the dropdown will list all the values. 
    $template->param(COUNT => [{name => $count1}, {name => $count2}, {name => $count3}, {name => $count4}]);

    print $template->output, ""\n"";",<perl>,2016-01-11 16:09:54,LQ_EDIT,,
469,34727085,I couldn't change color of diagonal line in 16*16 label matrix. What's my false in here?,"16*16 matrix is coming to my screen when i start the program. But when i click diagonal button, diagonal line  isn't red. that is not change.

my codes :

Public Class Form1
    Dim etk As New Label 'i define the matrix as etk

    Public Sub Form1_Load(ByVal sender As System.Object, ByVal e As System.EventArgs) Handles MyBase.Load
        For i = 0 To 15
            For j = 0 To 15
                Dim etk As New Label
                Me.Panel.Controls.Add(etk)
                etk.Name = i
                etk.Tag = j
                etk.Size = New Size(26, 26)
                etk.BackColor = Color.Black
                etk.Location = New Point(30 * i + 10, 30 * j + 10)
            Next
        Next
    End Sub

    Private Sub diagonal_Click(ByVal sender As System.Object, ByVal e As System.EventArgs)
        Timer1.Enabled = True
        For i = 0 To 15
            For j = 0 To 15
                etk.Name = i
                etk.Tag = j
                If i = j Then
                    etk.BackColor = Color.Red
                End If
            Next
        Next
    End Sub
End Class


thanks for your interests..",<vb.net><matrix>,2016-01-11 17:01:41,LQ_EDIT,,
470,34727183,"In Java, if one boolean true then all others become false","<p>I was wondering if it was possible in Java to have a series of booleans such as:</p>

<pre><code>    boolean boo1, boo2, boo3, boo4, boo5;
</code></pre>

<p>I want to make it so that if one of these booleans become true than all others become false. I know this can be done with a series of long if statements but is there a simpler way to achieve this.</p>

<p>Thanks!</p>
",<java>,2016-01-11 17:06:25,LQ_CLOSE,,
471,34730270,redefinition of int main() c++,"<p>Compiler constantly give the error redefine of int main(). I don't know where is the problem. There is also problem with MAX_CHAR. It's writtend MAX_CHARS’ was not declared in this scope. Any suggeston, comment ?? </p>

<pre><code>#include &lt;iostream&gt; // cin cout endl
#include &lt;fstream&gt; // ifstream
#include &lt;sstream&gt; // stringstream
#include &lt;stdlib.h&gt; //exit
#include ""insertionSort.h""
#include &lt;vector&gt;
#include &lt;climits&gt;

using std::cerr;
using std::cout;
using std::endl;
using std::ifstream;

const int MAX_CHAR = 500; // max length of each line to read from the input file

template&lt;class T&gt;
void readSortOutput( char* typeName, vector&lt;T&gt; v, ifstream &amp;inStream );

int main()
{
    cout &lt;&lt; ""Insertion sort algorithm driver program"" &lt;&lt; endl;

    ifstream inStream(""/home/Downloads/input.txt"");
    if( inStream.fail( ) )
    {
        cerr &lt;&lt; ""Input file opening failed.\n"";
        exit(1);
    }

    vector&lt;int&gt; intVector;
    readSortOutput( (char*)""int"", intVector, inStream );

    vector&lt;double&gt; dblVector;
    readSortOutput( (char*)""double"", dblVector, inStream );

    inStream.close( );

    return 0;
}

template&lt;class T&gt;
void insertionSort(vector&lt;T&gt;&amp; data)
{
    for (size_t i = 0; i &lt; data.size( ); i++)
        for (size_t j = i; j &lt; data.size( ); j++)
            if (data[ j ] &lt; data[ i ])
            { // swap values
                T temp = data[ j ];
                data[ j ] = data[ i ];
                data[ i ] = temp;
            }

    return;
}

template&lt;class T&gt;
void readSortOutput( char* typeName, vector&lt;T&gt; v, ifstream &amp;inStream )
{

    char fileLine[MAX_CHARS];
    std::stringstream ss;
    inStream.getline(fileLine, MAX_CHARS);
    ss &lt;&lt; fileLine;
    T elem;
    while (ss &gt;&gt; elem) {
        v.push_back( elem );
    }

    cout &lt;&lt; endl &lt;&lt; typeName &lt;&lt; "" vector before insertion sort: "" &lt;&lt; endl;
    for (int i = 0; i &lt; v.size( ); i++)
        cout &lt;&lt; v[i] &lt;&lt; "" "";
    cout &lt;&lt; endl;

    insertionSort( v ); // the sort itself

    cout &lt;&lt; typeName &lt;&lt; "" vector after insertion sort: "" &lt;&lt; endl;
    for (int i = 0; i &lt; v.size( ); i++)
        cout &lt;&lt; v[i] &lt;&lt; "" "";
    cout &lt;&lt; endl;

    return;
}
</code></pre>

<p>InsertionSort.h</p>

<pre><code>#ifndef INSERTIONSORT_H
#define INSERTIONSORT_H
#include &lt;iostream&gt;

#include &lt;iostream&gt; // cin cout endl
#include &lt;fstream&gt; // ifstream
#include &lt;sstream&gt; // stringstream
#include &lt;stdlib.h&gt; //exit
#include ""insertionSort.h""
#include &lt;vector&gt;
#include &lt;climits&gt;

using namespace std;

int main()
{
    int sizee=10;
    int v[sizee];
    for (int i=0;i&lt;sizee;i++){
         cout&lt;&lt;""Sorting array:  "";
        cin&gt;&gt;v[i];
    }
    int i,j,val;
    for (i=1; i&lt;sizee; i++) {
        val=v[i];
        j = i-1;
        while (j&gt;=0 &amp;&amp; v[j]&gt;val) {
            v[j+1] = v[j];
            j--;
        }
        v[j+1] = val;
    }
    for (int i=0;i&lt;sizee;i++){
        cout&lt;&lt;""v[""&lt;&lt;i&lt;&lt;""]=""&lt;&lt;v[i]&lt;&lt;endl;
    }
    return 0;
}
</code></pre>
",<c++><redefinition>,2016-01-11 20:15:52,LQ_CLOSE,,
472,34730352,Routing between 2 LAN,"<p>I have Mikrotik router with Wifi connected to:</p>

<ul>
<li>WAN/internet on port ether1.</li>
<li>Other ports are for LAN 10.0.1.*.</li>
<li>Only port ether8 is connected to another simple POE switch. Four IP cameras with static IP are connected. This is LAN2 192.168.50.*. Port is not included in bridge or switch.</li>
</ul>

<p><strong>From main LAN I can access internet and other PC on same LAN, but can't access IP cameras on LAN2.</strong> </p>

<p>So, what is wrong/missing in my Mikrotik configuration:</p>

<pre><code>/ip address
add address=10.0.1.1/24 comment=""default configuration"" interface=    ether2-master-local network=10.0.1.0
add address=10.0.0.18/30 interface=ether1-gateway network=10.0.0.16
add address=192.168.50.253/24 interface=ether8-master-local-SUBNET network=
192.168.50.0

/ip route
add distance=2 gateway=10.0.0.17
</code></pre>

<p>No ping or trace route can reach LAN2 from main LAN.
If I connect to POE switch with my laptop and configure static IP in range 192.168.50.* than I can access all cameras OK.</p>

<p>If try ping IP camera directly from Mikrotik via ether8 than I get random mix of timeouts and success which is really strange.</p>

<p>Any help is appreciated.</p>
",<networking><routing><ip><mikrotik>,2016-01-11 20:20:26,LQ_CLOSE,,
473,34730910,How to make string accessible to all forms,"I have a form called ""AddFile"" and I have a textbox ""tbPassword"" and button ""btnOkay"" in it. What Im trying to do is (on  a click of a button) make the text of this textbox a string so i can use it across all Forms and add it in ListView, so it displays the text written in ""tbPassword"" in ListView.",<c#><string><listview><global>,2016-01-11 20:56:09,LQ_EDIT,,
474,34731625,PHP For Loop in code,"<p>I am having trouble getting my for loop to work in php. I am trying to make my code loop the time ten times with my css formating</p>

<pre><code>&lt;html&gt;
    &lt;head&gt;
        &lt;meta charset=""UTF-8""&gt;
        &lt;title&gt;&lt;/title&gt;
        &lt;link rel=""stylesheet"" type=""text/css"" href=""clockloop.css""&gt;
    &lt;/head&gt;
    &lt;body&gt;

    &lt;div id=""bodycontainer""&gt;
        &lt;h1&gt; Clock Loop &lt;/h1&gt;&lt;hr&gt;
           &lt;?php for($i=0;$i&lt;=10;$i++){

           &lt;div id=""border""&gt;
                &lt;span id = ""font""&gt;
                    &lt;?php
                        echo date(""G:i:s"")
                    ?&gt;
                &lt;/span&gt;
            &lt;/div&gt;
                &lt;h3&gt; Today is 
                    &lt;?php 
                        echo date(""F,j,Y"")
                    ?&gt;
                &lt;/h3&gt;    

            } 
            ?&gt;    
    &lt;/div&gt;
&lt;/body&gt;
&lt;/html&gt;
</code></pre>
",<php>,2016-01-11 21:39:34,LQ_CLOSE,,
475,34732032,Stop IEnumerable from enumerating through all elements,"<p>How do I stop <code>IEnumberable</code> from enumerating through all the elements in the variable in question.
I have a function which I pass an <code>IEnumerable</code> list to, and it will always have only two elements. I however, need the function to only run for the first element, no more, no less. How do I get it to only go through the first element?</p>

<p>Note: Since there are only two elements, I've tried passing them in separately (e.g <code>double</code> <code>double</code>), but it still runs through both.</p>
",<c#><ienumerable>,2016-01-11 22:08:14,LQ_CLOSE,,
476,34734108,Can you use http POST from a web page?,"I am trying to use Jira to REST API to submit issues.
This answer gives a POST method to submit issues

http://stackoverflow.com/questions/5884960/how-to-create-an-issue-in-jira-via-rest-api

Is there a way to integrate POST with html so you could submit things from a webpage?

As you can probably tell I know very little about POST so simple would be better :)

Thank you!",<html><http><jira>,2016-01-12 01:25:28,LQ_EDIT,,
477,34734299,liste chainées C,"i dunno how to formulate a question when i dunno what's the problem at all, since i'm still new at the linked list stuff in C, anyhow this is my code

    #include <stdio.h>
    #include <stdlib.h>
    
    typedef struct Element{
    	int val;
    	struct Element* suivant;
    }Element;
    
    Element* initialiserListe(Element* L){
    	L = NULL;
    	return L;
    }
    
    Element* nouveau;
    Element* insererEnTete(Element* L){
    	nouveau = (Element*)malloc(sizeof(Element));
    	if(L == NULL) printf(""initialisation : "");
    	printf(""donner une valeur : "");
    	scanf(""%d"", &nouveau->val);
    	nouveau->suivant = L;
    	return nouveau;
    }
    
    int listeVide(Element* L){
    	return L == NULL;
    }
    
    void affichageListe(Element* L){
    	if(listeVide(L)) printf(""liste vide"");
    	else{
    		Element* temp = L;
    		while(temp != NULL){
    			printf(""%d"", temp->val);
    			temp = temp->suivant;
    		}
    	}
    }
    
    int main()
    {
        printf(""Hello world!\n"");
        Element *L = NULL;
        initialiserListe(L);
        insererEnTete(L);
        affichageListe(L);
        return 0;
    }


all i wanna know is why does it print ""liste vide"" when it should print the vals from the list",<c><linked-list>,2016-01-12 01:48:32,LQ_EDIT,,
